city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,37,0.0
city_61,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10-49,Early Stage Startup,1,45,0.0
city_100,Male,Has relevent experience,no_enrollment,Phd,STEM,10,10-49,Pvt Ltd,2,218,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10-49,Pvt Ltd,2,52,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000-11000,Pvt Ltd,5,72,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1-9,Pvt Ltd,1,28,0.0
city_67,Other,No relevent experience,no_enrollment,Primary School,STEM,1,50-99,Pvt Ltd,0,17,1.0
city_138,Male,No relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,0,28,0.0
city_24,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,0,6,0.0
city_74,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,8,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,44,0.0
city_103,Male,Has relevent experience,Part time course,Graduate,STEM,12,50-99,Pvt Ltd,2,48,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,3,67,1.0
city_173,Male,No relevent experience,no_enrollment,High School,STEM,10,50-99,Pvt Ltd,1,17,1.0
city_116,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0,47,1.0
city_103,Other,No relevent experience,no_enrollment,Graduate,Business Degree,0,1000-4999,Pvt Ltd,5,130,0.0
city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,0,30,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0,85,1.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,124,1.0
city_101,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,33,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,61,1.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,56,0.0
city_44,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0,80,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,35,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000-11000,Pvt Ltd,2,50,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,5,64,0.0
city_143,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,3,65,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,50-99,Pvt Ltd,5,85,0.0
city_55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10-49,Pvt Ltd,1,119,0.0
city_21,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Early Stage Startup,3,84,1.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,74,0.0
city_21,Male,No relevent experience,no_enrollment,Primary School,STEM,1,50-99,Pvt Ltd,0,46,0.0
city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,6,0.0
city_114,Male,Has relevent experience,Full time course,Graduate,STEM,5,10-49,Public Sector,1,53,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,90,0.0
city_16,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,0,4,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10000-11000,Pvt Ltd,2,56,0.0
city_105,Male,Has relevent experience,Full time course,Graduate,STEM,0,50-99,Pvt Ltd,1,18,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,8,100-500,Pvt Ltd,1,52,1.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,65,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,Business Degree,5,10000-11000,Pvt Ltd,5,12,0.0
city_27,Male,Has relevent experience,Full time course,High School,STEM,6,50-99,Pvt Ltd,2,67,0.0
city_11,Male,No relevent experience,Part time course,Graduate,STEM,0,50-99,Pvt Ltd,0,20,1.0
city_103,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000-11000,Pvt Ltd,5,43,0.0
city_160,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,26,1.0
city_103,Male,Has relevent experience,Part time course,Graduate,STEM,1,10000-11000,Pvt Ltd,1,72,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,65,0.0
city_136,Male,Has relevent experience,no_enrollment,High School,STEM,2,10-49,Pvt Ltd,2,30,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0,10,1.0
city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,5,22,1.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,100-500,Pvt Ltd,5,61,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,21,500-999,Pvt Ltd,1,145,0.0
city_103,Male,No relevent experience,Full time course,Graduate,Arts,2,50-99,Pvt Ltd,1,48,0.0
city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,30,1.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,96,0.0
city_57,Male,Has relevent experience,Full time course,Graduate,STEM,6,1-9,Pvt Ltd,1,108,0.0
city_116,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,28,1.0
city_105,Male,Has relevent experience,Full time course,High School,STEM,5,1-9,Pvt Ltd,1,91,0.0
city_23,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,50-99,Pvt Ltd,1,20,0.0
city_40,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1-9,Pvt Ltd,2,54,0.0
city_21,Male,Has relevent experience,Full time course,High School,STEM,5,50-99,Pvt Ltd,1,16,1.0
city_21,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,22,0.0
city_167,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,1-9,Funded Startup,1,150,0.0
city_103,Male,No relevent experience,no_enrollment,High School,STEM,6,50-99,Pvt Ltd,0,35,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,32,0.0
city_136,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,87,0.0
city_166,Male,Has relevent experience,Part time course,Graduate,STEM,1,10-49,Early Stage Startup,0,19,0.0
city_75,Male,No relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,2,44,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,9,0.0
city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,3,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,7,5000-9999,Pvt Ltd,1,41,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,7,1-9,Pvt Ltd,1,116,0.0
city_100,Male,Has relevent experience,no_enrollment,Graduate,No Major,16,50-99,Pvt Ltd,1,49,0.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,100-500,Pvt Ltd,1,64,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0,67,0.0
city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,1,500-999,Public Sector,0,95,1.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,1,10000-11000,Pvt Ltd,1,42,0.0
city_90,Male,No relevent experience,no_enrollment,Masters,STEM,21,1-9,Pvt Ltd,5,70,0.0
city_103,Male,No relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,0,87,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,1,1-9,Pvt Ltd,1,43,0.0
city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Public Sector,5,9,0.0
city_114,Male,No relevent experience,no_enrollment,High School,STEM,10,1-9,Early Stage Startup,1,107,1.0
city_150,Male,Has relevent experience,no_enrollment,High School,STEM,16,100-500,Public Sector,5,74,0.0
city_21,Female,No relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,5,56,1.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,56,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,NGO,2,17,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,1,47,0.0
city_90,Male,No relevent experience,no_enrollment,High School,STEM,1,50-99,Pvt Ltd,0,6,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,0,10-49,Pvt Ltd,1,22,0.0
city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,5,52,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,16,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Funded Startup,1,82,0.0
city_160,Male,No relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,162,1.0
city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,2,90,0.0
city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1-9,Pvt Ltd,3,39,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5000-9999,Pvt Ltd,5,31,0.0
city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,5000-9999,Pvt Ltd,5,40,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,51,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,110,1.0
city_73,Male,Has relevent experience,Part time course,Graduate,STEM,4,10-49,Pvt Ltd,1,96,0.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,NGO,5,82,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,155,0.0
city_145,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,50-99,Pvt Ltd,0,26,1.0
city_12,Male,Has relevent experience,Part time course,High School,STEM,6,100-500,Pvt Ltd,1,10,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1-9,Funded Startup,1,24,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10-49,Early Stage Startup,1,34,1.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,3,28,0.0
city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1-9,Funded Startup,3,40,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,3,167,1.0
city_75,Male,Has relevent experience,Full time course,High School,STEM,19,50-99,Public Sector,2,26,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000-11000,Pvt Ltd,5,81,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10-49,Other,5,30,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,5,101,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,0,500-999,Pvt Ltd,1,22,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,7,1.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,314,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,0,28,0.0
city_103,Male,Has relevent experience,Part time course,Graduate,STEM,16,1000-4999,Pvt Ltd,1,30,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1-9,Pvt Ltd,2,110,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,Other,13,1000-4999,NGO,5,182,0.0
city_115,Female,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0,144,1.0
city_123,Male,Has relevent experience,Full time course,Graduate,STEM,17,50-99,Pvt Ltd,3,13,1.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,0,50-99,Pvt Ltd,0,114,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10-49,Pvt Ltd,5,70,0.0
city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000-11000,Pvt Ltd,1,118,0.0
city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,21,50-99,Pvt Ltd,5,55,0.0
city_97,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,34,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10-49,Pvt Ltd,0,168,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,21,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000-11000,Pvt Ltd,3,68,1.0
city_67,Male,No relevent experience,no_enrollment,High School,STEM,8,50-99,Pvt Ltd,0,31,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,5,32,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,2,14,0.0
city_157,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Public Sector,2,36,0.0
city_102,Male,No relevent experience,no_enrollment,Masters,Business Degree,5,50-99,Pvt Ltd,2,157,1.0
city_114,Male,No relevent experience,no_enrollment,Masters,Humanities,11,50-99,Pvt Ltd,3,90,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Arts,21,50-99,Pvt Ltd,5,27,0.0
city_76,Male,Has relevent experience,no_enrollment,High School,STEM,5,1-9,Funded Startup,1,44,0.0
city_21,Female,No relevent experience,Full time course,Masters,STEM,6,10-49,Pvt Ltd,1,29,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000-11000,Pvt Ltd,1,24,0.0
city_114,Male,Has relevent experience,Part time course,Graduate,STEM,15,10-49,Pvt Ltd,5,73,0.0
city_149,Male,No relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,166,1.0
city_102,Male,Has relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,31,0.0
city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10-49,Pvt Ltd,3,10,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000-11000,Pvt Ltd,5,37,0.0
city_128,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,92,0.0
city_136,Male,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,60,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,70,1.0
city_64,Male,No relevent experience,Part time course,Masters,Humanities,2,50-99,Pvt Ltd,2,81,0.0
city_36,Male,Has relevent experience,Part time course,Graduate,Arts,8,10-49,Public Sector,1,23,0.0
city_50,Male,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Public Sector,1,95,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,4,6,0.0
city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,4,80,0.0
city_16,Male,Has relevent experience,no_enrollment,High School,STEM,20,50-99,Pvt Ltd,5,24,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,5,30,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10-49,Funded Startup,2,36,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,31,0.0
city_23,Male,Has relevent experience,Full time course,Graduate,STEM,3,1-9,Public Sector,1,8,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,4,98,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,5,31,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,Pvt Ltd,1,45,0.0
city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1-9,Pvt Ltd,5,94,0.0
city_158,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000-11000,Pvt Ltd,1,158,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,2,48,0.0
city_103,Female,Has relevent experience,no_enrollment,Masters,Other,5,50-99,Pvt Ltd,1,54,0.0
city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,22,0.0
city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,1,42,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,10000-11000,Pvt Ltd,1,21,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,16,0.0
city_173,Male,No relevent experience,Full time course,Graduate,STEM,14,50-99,Pvt Ltd,2,8,1.0
city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000-11000,Pvt Ltd,5,6,1.0
city_160,Male,No relevent experience,no_enrollment,Primary School,STEM,1,50-99,Pvt Ltd,0,60,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,83,0.0
city_45,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,46,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,12,0.0
city_73,Male,No relevent experience,no_enrollment,High School,STEM,1,50-99,Pvt Ltd,0,59,0.0
city_57,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,2,94,0.0
city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,3,46,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,10-49,Pvt Ltd,5,150,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1-9,Pvt Ltd,5,54,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,31,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5000-9999,Pvt Ltd,5,78,0.0
city_36,Male,Has relevent experience,Part time course,Graduate,Humanities,21,1000-4999,Pvt Ltd,1,96,0.0
city_102,Male,Has relevent experience,no_enrollment,Phd,STEM,21,100-500,Public Sector,5,28,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,20,1.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,1,13,0.0
city_173,Male,No relevent experience,no_enrollment,Masters,Humanities,1,1-9,Pvt Ltd,1,98,0.0
city_16,Male,No relevent experience,Full time course,High School,STEM,0,10-49,Pvt Ltd,2,58,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,4,38,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000-11000,Pvt Ltd,1,55,0.0
city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,15,0.0
city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,100-500,NGO,2,68,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000-11000,Pvt Ltd,5,23,1.0
city_100,Male,Has relevent experience,Full time course,Graduate,STEM,14,50-99,Pvt Ltd,1,43,1.0
city_103,Male,No relevent experience,no_enrollment,High School,STEM,21,50-99,Pvt Ltd,1,4,0.0
city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,5,34,0.0
city_100,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,76,0.0
city_160,Male,Has relevent experience,no_enrollment,Masters,Humanities,21,10-49,NGO,5,278,0.0
city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10-49,Pvt Ltd,1,86,0.0
city_114,Male,No relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,20,0.0
city_41,Male,Has relevent experience,Part time course,Graduate,STEM,21,50-99,Pvt Ltd,5,118,0.0
city_75,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,0,9,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10-49,Pvt Ltd,0,70,1.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,23,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,39,0.0
city_160,Male,No relevent experience,Full time course,High School,STEM,4,50-99,Pvt Ltd,1,153,1.0
city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,91,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,105,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,70,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,188,1.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,4,104,1.0
city_103,Male,No relevent experience,Full time course,Graduate,STEM,4,10000-11000,Pvt Ltd,1,22,0.0
